section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1783,1690311095016354117,1690311095256271117,239,567.805,468.86,0.24396786742756077,4.478929458660529
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1784,1690311095292213117,1690311095552365117,260,512.818,516.898,-3.885514721327433,0.8709936129491876
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1785,1690311095812272117,1690311096836307117,1024,528.763,529.777,-2.6879404760631935,-0.09541624610826571
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1786,1690311096876273117,1690311097380334117,504,564.767,473.965,0.015383920570611956,4.095591254051419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1787,1690311097424513117,1690311098184268117,759,514.011,534.582,-3.795649657679221,-0.45587382396849147
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1788,1690311098428252117,1690311098976297117,548,509.397,533.552,-4.142085063936029,-0.37854054167098544
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1789,1690311099232316117,1690311099572310117,339,532.661,547.125,-2.3957733474382406,-1.3977099312984342
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1790,1690311099604311117,1690311100340338117,736,547.009,592.729,-1.321058397236921,-4.821750039990263
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1791,1690311100388281117,1690311100688282117,300,564.08,487.177,-0.03625052910214503,3.1034776863602715
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1792,1690311100948268117,1690311101288275117,340,534.195,498.64,-2.2813258835277184,2.2420579509972023
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1793,1690311101316281117,1690311102212630117,896,547.701,560.218,-1.266735604118208,-2.3810262651125815
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1794,1690311102248294117,1690311102412304117,164,569.228,484.072,0.35071833747652587,3.3366182401600653
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1795,1690311102616439117,1690311103908260117,1291,569.051,513.527,0.3370850970884083,1.1247140997986764
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1796,1690311103932301117,1690311104468269117,535,592.401,571.455,2.092322021425049,-3.2242009141895114
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1797,1690311104696277117,1690311105440292117,744,574.582,578.952,0.7533515263880057,-3.787734766366205
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1798,1690311105476307117,1690311106112330117,636,586.558,487.12,1.65317954692046,3.1072914688877122
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1799,1690311106320278117,1690311106908248117,587,577.99,491.014,1.0089877934433866,2.8152002284665376
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1800,1690311107124509117,1690311108236263117,1111,497.662,484.543,-5.028738514266229,3.297011753168464
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1801,1690311108448238117,1690311109380324117,932,502.455,480.085,-4.669552458346452,3.632004358606498
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1802,1690311109572272117,1690311110604455117,1032,468.137,476.044,-7.2512193573764545,3.9290223687858092
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1803,1690311110812284117,1690311112008297117,1196,478.339,460.008,-6.491278845502874,5.13264755104636
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1804,1690311112216286117,1690311113280378117,1064,463.67,464.59,-7.592921322327408,4.785604603860892
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1805,1690311113660307117,1690311115292297117,1631,558.271,483.885,-0.47291263366287273,3.3506232053071616
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1806,1690311115520388117,1690311116000304117,479,554.983,473.286,-0.720543501247304,4.146443597897898
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1807,1690311116028305117,1690311116240292117,211,548.313,513.511,-1.2202469677135381,1.1258907929251964
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1808,1690311116288265117,1690311116812284117,524,523.795,605.877,-3.071268079756875,-5.806349514727584
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1809,1690311116844341117,1690311117440293117,595,549.899,536.65,-1.1010244506627909,-0.6115564556639173
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1810,1690311117476278117,1690311117760268117,283,558.226,476.715,-0.47649257604626777,3.8890204097929373
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1811,1690311117976438117,1690311118784256117,807,546.508,476.129,-1.3577721585244165,3.932751515317169
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1812,1690311118824256117,1690311119100237117,275,506.831,543.711,-4.335231551623606,-1.140588726732422
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1813,1690311119120261117,1690311120100330117,980,567.761,561.411,0.24033591811294625,-2.4708274393623446
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1814,1690311120320264117,1690311123980358117,3660,565.831,482.634,0.09536700859760668,3.4446113092508566
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1815,1690311124176393117,1690311125372386117,1195,764.344,522.681,14.998554519850979,0.43326538981316637
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1816,1690311125572363117,1690311128076338117,2503,774.023,663.795,15.888640449370108,-10.02706851390654
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1817,1690311128108345117,1690311128620446117,512,725.973,652.584,12.223527594735755,-9.244020004490055
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1818,1690311128644342117,1690311129080298117,435,765.964,647.951,15.242004388756722,-8.861434742765512
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1819,1690311129292304117,1690311133392228117,4099,757.025,659.208,14.589001138097931,-9.706327175520856
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1820,1690311133584447117,1690311133712376117,127,810.49,672.776,18.68282136186956,-10.641700133423738
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1821,1690311133744280117,1690311135504387117,1760,737.246,579.088,12.982320882790706,-3.7644539628977216
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1822,1690311135748286117,1690311137276283117,1527,728.359,563.658,12.305156277237518,-2.6182670988143455
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1823,1690311137512285117,1690311138392275117,879,729.063,574.974,12.364450838559433,-3.4610975802781057
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1824,1690311138440363117,1690311139792294117,1351,743.588,693.321,13.649615512022086,-12.256832262508372
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1825,1690311139824363117,1690311140164274117,339,713.709,683.659,11.351393396701406,-11.571419388623307
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1826,1690311140200284117,1690311141632395117,1432,781.334,642.28,16.39297028627399,-8.425097489094616
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1827,1690311141668423117,1690311141736373117,67,756.361,591.649,14.430863454508028,-4.689762278690609
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1828,1690311141768316117,1690311141852285117,83,798.539,567.128,17.58023737439964,-2.853123428551623
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1829,1690311141972273117,1690311142648252117,675,827.377,494.7,19.745599492443343,2.4902955367380613
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1830,1690311142836273117,1690311143524272117,687,838.153,488.679,20.56132908921818,2.9289148192511827
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1831,1690311143720224117,1690311144184306117,464,714.52,644.021,11.342979121937853,-8.61514667257161
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1832,1690311144420289117,1690311144488262117,67,790.486,830.868,17.906927228401376,-22.365697299427076
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1833,1690311144600288117,1690311145564246117,963,760.212,653.748,14.818674900271377,-9.297573149985318
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1834,1690311145788302117,1690311146032295117,243,762.387,650.963,14.977505277713991,-9.088579552010644
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1835,1690311146068311117,1690311146420307117,351,719.859,699.817,11.855682660808325,-12.769248956989387
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1836,1690311146448275117,1690311147756233117,1307,752.168,609.932,14.13643563334492,-6.050488699707846
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1837,1690311147952393117,1690311149572263117,1619,730.999,619.677,12.553367948535831,-6.789418878973269
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1838,1690311149692267117,1690311149772281117,80,788.089,725.147,17.15790676952788,-14.54774399154579
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1839,1690311149872332117,1690311150628260117,755,743.145,611.839,13.458956243912944,-6.198164429923248
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1840,1690311150908256117,1690311151988279117,1080,694.587,604.813,9.793547539699208,-5.700669270047744
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1841,1690311152280315117,1690311152488258117,207,598.933,623.284,2.5936690688286235,-7.1134048935040814
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1842,1690311152712269117,1690311157952274117,5240,604.068,514.568,2.966554782242278,1.0461171374835734
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1843,1690311157980345117,1690311161720336117,3739,608.36,562.777,3.29058618967243,-2.5719073895248488
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1844,1690311161928304117,1690311167140321117,5212,769.442,554.781,15.386709221784377,-1.9480731298597775
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1845,1690311167248297117,1690311167312295117,63,924.57,702.541,27.523447573554055,-12.589729722533619
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1846,1690311167380355117,1690311169948280117,2567,756.224,549.88,14.392123590452705,-1.5870375820725025
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1847,1690311170136395117,1690311171152451117,1016,742.142,567.489,13.342614446601226,-2.899648869747771
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1848,1690311171172270117,1690311172820274117,1648,750.243,598.841,13.978062307960405,-5.227422192106523
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1849,1690311173088453117,1690311174572335117,1483,741.953,619.945,13.37981509331488,-6.801900598521936
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1850,1690311174596261117,1690311174940284117,344,779.041,544.091,16.103699439785192,-1.1536753454691848
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1851,1690311175192358117,1690311175748270117,555,773.886,553.819,15.720080777526972,-1.8756984011801778
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1852,1690311176004420117,1690311176660369117,655,734.697,581.518,12.792494251477077,-3.946308796417409
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1853,1690311176720337117,1690311177668302117,947,717.416,690.917,11.649063166663378,-12.108661667593015
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1854,1690311177708257117,1690311178444297117,736,805.789,556.741,18.118288391272056,-2.0833504015111872
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1855,1690311178660410117,1690311180164276117,1503,833.381,528.722,20.18363407849592,-0.014110801298187509
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1856,1690311180404314117,1690311181268272117,863,852.504,518.019,21.622864471181497,0.771036036307243
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1857,1690311181316277117,1690311182224255117,907,942.636,596.256,28.488629063500902,-4.881986615032986
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1858,1690311182276273117,1690311185884265117,3607,802.472,555.273,17.868176810564865,-1.9759109684426188
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1859,1690311186120321117,1690311186372277117,251,759.822,566.624,14.670409088793548,-2.8297744096355952
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1860,1690311186680307117,1690311187036279117,355,820.998,554.23,19.25988689517492,-1.8937303587616194
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1861,1690311187396290117,1690311187792293117,396,832.608,569.779,20.14433271466728,-3.033856150475752
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1862,1690311188112289117,1690311188860290117,748,871.262,571.034,23.05552044877283,-3.1061950395223388
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1863,1690311189268263117,1690311189844256117,575,795.634,576.632,17.36987370429617,-3.5569516836073425
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1864,1690311190116287117,1690311190816244117,699,813.689,556.788,18.711979141402214,-2.084444541280167
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1865,1690311191064458117,1690311193028225117,1963,820.297,544.097,19.202781177488276,-1.147281752012465
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1866,1690311193116305117,1690311193864293117,747,784.805,737.536,16.95599786562261,-15.470667900556382
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1867,1690311193892303117,1690311194276267117,383,788.347,689.708,17.050845524736793,-11.925872638683963
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1868,1690311194652257117,1690311195648273117,996,769.788,535.295,15.407264112924148,-0.502580211610374
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1869,1690311195928255117,1690311198028256117,2100,684.417,544.417,8.999566972284791,-1.189418209529959
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1870,1690311198212296117,1690311199928274117,1715,413.465,480.992,-11.358742072163395,3.544792768508853
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1871,1690311199952258117,1690311200340282117,388,319.494,561.294,-18.410599620929045,-2.4182597377128534
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1872,1690311200364394117,1690311200972327117,607,269.459,493.89,-22.17690056412071,2.537580019239054
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1873,1690311200992327117,1690311201776254117,783,313.389,479.807,-18.88451139282622,3.5926086382036524
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1874,1690311201932276117,1690311202212354117,280,343.058,562.838,-16.64062420112775,-2.5403922798719094
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1875,1690311202240332117,1690311202716286117,475,307.322,609.593,-19.385567517241935,-5.971715402826408
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1876,1690311202752253117,1690311205004283117,2252,298.911,715.449,-20.350252512261523,-13.7496061534787
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1877,1690311205024268117,1690311205364347117,340,265.954,728.459,-22.946910615633005,-14.629219103205994
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1878,1690311205712275117,1690311207380324117,1668,261.39,716.209,-23.23339511484144,-13.72245062603343
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1879,1690311207420316117,1690311208556361117,1136,342.012,677.14,-16.919460519594146,-10.99827927764804
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1880,1690311208596322117,1690311209116365117,520,297.302,675.971,-20.316917126868134,-10.843744072764737
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1881,1690311209156446117,1690311210888388117,1731,326.997,486.789,-17.854345993989735,3.0833554129263847
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1882,1690311211120256117,1690311215680479117,4560,283.609,457.525,-21.15848906697019,5.212908456695431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1883,1690311215848299117,1690311216380297117,531,233.187,446.217,-24.99031648039627,5.992296812973508
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1884,1690311216536261117,1690311217004259117,467,285.511,403.857,-21.14272772489742,9.155554188298398
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1885,1690311217056282117,1690311217212380117,156,328.091,518.631,-17.755124713263047,0.7309909064383409
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1886,1690311217400316117,1690311217512277117,111,400.493,449.207,-12.362364390997447,5.908949181495242
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1887,1690311217648252117,1690311218820294117,1172,566.31,469.251,0.13148519702036168,4.449548548243849
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1888,1690311218892295117,1690311219348317117,456,721.764,669.852,11.936138131904503,-10.534334592491659
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1889,1690311219396317117,1690311220424334117,1028,762.628,631.647,14.958556303420668,-7.654946275017256
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1890,1690311220576281117,1690311221496483117,920,778.021,527.074,16.025163533669474,0.10719367898702784
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1891,1690311221656295117,1690311221976289117,319,798.025,519.347,17.528207768218607,0.6783145427441973
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1892,1690311222144312117,1690311222812272117,667,853.818,526.343,21.720232815022136,0.16066002178202038
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1893,1690311222844389117,1690311223288273117,443,814.802,577.51,18.812397179078243,-3.612103758577354
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1894,1690311223636271117,1690311223808271117,172,743.076,561.887,13.409769595787363,-2.4825894401790167
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1895,1690311223840284117,1690311224424312117,584,662.141,506.663,7.328187787243804,1.6358344388298722
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1896,1690311224664284117,1690311225376315117,712,419.726,481.405,-10.887912210309443,3.5158444511760467
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1897,1690311225572271117,1690311225788307117,216,334.992,441.719,-17.310639791152365,6.419942574911729
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1898,1690311225856277117,1690311226320286117,464,294.323,696.489,-20.62091002093128,-12.346635051879678
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1899,1690311226380269117,1690311227196332117,816,308.87,446.496,-19.272734860532076,6.045173511889083
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1900,1690311227396285117,1690311229772306117,2376,300.996,441.14,-19.877158056987355,6.43262321852021
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1901,1690311229832341117,1690311229896291117,63,271.054,504.295,-22.049007768703728,1.775931887096568
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1902,1690311229948285117,1690311231240244117,1291,245.679,426.339,-24.096205418706,7.455669948465724
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1903,1690311231288257117,1690311231356263117,68,260.92,497.652,-22.816643795851828,2.2589909540772224
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1904,1690311231396288117,1690311232820282117,1423,253.793,427.172,-23.479169848776817,7.4051876973833926
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1905,1690311233008289117,1690311233872275117,863,250.756,448.584,-23.656223220616496,5.837960134030437
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1906,1690311234320308117,1690311235416380117,1096,524.054,973.897,-3.4515289907062328,-33.49503663284528
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1907,1690311235592255117,1690311235856281117,264,261.988,231.618,-23.956062864537586,21.728316429397175
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1908,1690311236016268117,1690311236116264117,99,582.132,1021.773,1.5467611972200732,-37.167351863033446
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1909,1690311236144279117,1690311237892280117,1748,545.055,938.376,-1.6270198349514868,-30.80986724756968
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1910,1690311237928328117,1690311239764374117,1836,576.401,954.557,0.9959145178182479,-32.03956897849308
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1911,1690311239820332117,1690311240000263117,179,536.841,848.439,-2.2131547470968047,-24.018018432254323
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1912,1690311240028277117,1690311240180321117,152,527.853,805.026,-2.8832905764731627,-20.750597454580422
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1913,1690311240232275117,1690311241232261117,999,558.543,950.795,-0.5060965099511836,-31.75501590139344
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1914,1690311241332318117,1690311241652357117,320,626.748,811.274,4.8942635153166,-21.20410958296176
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1915,1690311241700294117,1690311244812432117,3112,620.096,956.064,4.677994382185064,-32.12550008815894
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1916,1690311244852279117,1690311246768333117,1916,540.881,982.048,-2.0288547772048444,-34.12687074222429
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1917,1690311247120257117,1690311247316438117,196,147.797,430.0,-31.527720784215543,7.051167204455676
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1918,1690311247344264117,1690311247996271117,652,145.393,471.733,-31.592639027111044,4.063755932000218
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1919,1690311248428286117,1690311248652231117,223,470.686,1025.476,-8.292086572865642,-37.353811931260324
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1920,1690311248712253117,1690311249188270117,476,640.239,1009.564,6.604473332774718,-36.17115753976466
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1921,1690311249240280117,1690311249488283117,248,566.532,1005.571,0.17066915633414892,-35.92917971315048
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1922,1690311249780300117,1690311250100276117,319,283.746,482.983,-21.112126434126893,3.344000633248397
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1923,1690311250128256117,1690311250536257117,408,291.106,466.137,-20.579574815118114,4.5859002126769655
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1924,1690311250752272117,1690311251124259117,371,294.536,433.792,-20.380567941636198,6.966819328127093
